Customer ID,Gender,Age,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Contract,Churn
8109-YUOHE,Male,43,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Mailed check,56.1,946.95,One year,No
5840-NVDCG,Female,20,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),68.25,1114.85,Two year,No
8092-NLTGF,Male,21,0,No,No,72,Yes,Yes,No,No,No,No,No,No,No,No,Bank transfer (automatic),24.75,1777.6,Two year,No
5928-QLDHB,Male,22,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.25,684.85,Month-to-month,No
9840-EFJQB,Female,23,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Electronic check,74.35,74.35,Month-to-month,No
0696-UKTOX,Male,24,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,No,Electronic check,54.15,1312.45,Month-to-month,No
4801-KFYKL,Male,25,0,No,Yes,8,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),19.45,159.2,Month-to-month,No
3472-OAOOR,Male,26,0,Yes,Yes,19,No,No,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,34.95,610.2,Month-to-month,No
6135-OZQVA,Female,27,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Electronic check,53.65,404.35,Month-to-month,No
8062-YBDOE,Male,28,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.65,69.65,Month-to-month,Yes
2252-JHJGE,Male,29,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Electronic check,104.0,6363.45,One year,No
4188-PCPIG,Female,30,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Credit card (automatic),70.35,4124.65,Two year,No
6000-APYLU,Male,31,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,80.8,713.1,Month-to-month,Yes
7105-BENQF,Male,32,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,No,Mailed check,64.85,950.75,One year,No
7721-DVEKZ,Female,33,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.65,19.65,Month-to-month,No
3566-VVORZ,Female,34,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,No,Bank transfer (automatic),45.9,505.95,Month-to-month,No
9507-HSMMZ,Male,35,0,No,No,54,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.0,1149.65,Two year,No
2480-SQIOB,Male,36,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,44.8,169.65,Month-to-month,No
0947-IDHRQ,Female,37,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,80.3,526.7,Month-to-month,Yes
7813-TKCVO,Female,38,0,Yes,No,20,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.35,393.15,One year,No
0128-MKWSG,Female,39,0,No,Yes,26,No,No,DSL,Yes,No,No,Yes,No,Yes,No,Mailed check,45.8,1147,Month-to-month,No
3672-YITQD,Male,40,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.1,3021.6,Month-to-month,Yes
4350-ZTLPI,Female,41,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.95,5718.2,One year,No
9048-JVYVF,Male,42,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,Electronic check,69.35,191.35,Month-to-month,Yes
0361-HJRDX,Female,43,0,No,No,68,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),64.35,4539.6,Two year,No
5727-MYATE,Male,20,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),90.8,6397.6,Two year,No
3823-KYNQY,Male,21,0,No,No,12,Yes,Yes,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),24.95,280.4,One year,No
8988-ECPJR,Female,22,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Mailed check,79.6,2718.3,Month-to-month,Yes
7570-WELNY,Female,23,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),84.7,5711.05,Two year,No
3021-VLNRJ,Female,24,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Credit card (automatic),70.8,3478.15,One year,No
3776-EKTKM,Female,25,1,No,No,1,No,No,DSL,No,No,No,No,Yes,No,Yes,Electronic check,36.45,36.45,Month-to-month,Yes
2080-CAZNM,Female,26,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,104.4,4133.95,Month-to-month,No
1028-FFNJK,Male,27,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Electronic check,101.5,2917.65,Month-to-month,No
6907-FLBER,Male,28,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Electronic check,54.3,54.3,Month-to-month,No
3001-UNBTL,Male,29,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,103.95,2964.8,Month-to-month,No
5982-PSMKW,Female,30,0,Yes,Yes,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),91.1,2198.3,Two year,No
3507-GASNP,Male,31,0,No,Yes,60,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.95,1189.9,Two year,No
7096-ZNBZI,Female,32,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,No,Credit card (automatic),26.45,1914.5,Two year,No
1902-XBTFB,Male,33,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,89.4,2001.5,Month-to-month,Yes
1676-MQAOA,Male,34,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),75.1,5336.35,Two year,No
0786-IVLAW,Female,35,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),108.1,7238.6,One year,No
7566-DSRLQ,Female,36,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,110.15,7998.8,Two year,No
0643-OKLRP,Female,37,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Electronic check,80.35,3825.85,Month-to-month,Yes
7245-JMTTQ,Female,38,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,111.5,5703.25,One year,No
6050-IJRHS,Female,39,0,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,106.5,7397,One year,No
6202-JVYEU,Male,40,0,No,No,9,Yes,No,No,No,No,No,No,No,No,Yes,Electronic check,19.9,164.6,One year,No
8591-TKMZH,Male,41,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed check,111.1,6555.2,Two year,No
0734-OXWBT,Male,42,0,No,Yes,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,No,Mailed check,70.7,225.65,Month-to-month,No
4282-ACRXS,Male,43,1,Yes,No,38,No,No,DSL,No,No,No,No,No,No,Yes,Electronic check,24.85,955.75,Month-to-month,No
0365-TRTPY,Female,44,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),91.2,3382.3,Month-to-month,No
7349-ALMUX,Male,20,0,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Bank transfer (automatic),65.6,2313.8,Two year,No
9381-NDKME,Female,21,1,Yes,No,24,No,No,DSL,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),40.65,933.3,Month-to-month,Yes
6502-KUGLL,Female,22,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),59.45,780.85,Month-to-month,No
1841-YSJGV,Male,23,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),109.95,7852.4,Two year,No
2794-XIMMO,Male,24,0,Yes,No,53,No,No ,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,60.45,3184.25,One year,Yes
8382-SHQEH,Female,25,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.9,764.95,Month-to-month,Yes
3511-BFTJW,Male,26,0,Yes,Yes,72,No,No ,DSL,Yes,Yes,Yes,No,No,No,No,Credit card (automatic),38.5,2763,Two year,No
7668-XCFYV,Female,27,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,92.55,1614.7,Month-to-month,No
2983-ZANRP,Female,28,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Bank transfer (automatic),73.55,145.4,Month-to-month,Yes
7845-URHJN,Female,29,0,Yes,No,8,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.15,156.25,Month-to-month,Yes
3034-ZBEQN,Female,30,0,Yes,No,48,No,No,DSL,No,Yes,Yes,No,No,No,No,Mailed check,34.7,1604.5,One year,Yes
5018-HEKFO,Female,31,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Yes,Mailed check,24.5,270.15,Month-to-month,No
2923-ARZLG,Male,32,0,Yes,Yes,0,Yes,No,No,No,No,No,No,No,No,Yes,Mailed check,19.7, ,One year,No
3976-NLDEZ,Male,33,0,No,No,1,Yes,No,No,No,No,No,No,No,No,No,Mailed check,20.6,20.6,Month-to-month,No
2282-YGNOR,Female,34,0,No,No,29,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Credit card (automatic),58.0,1734.5,One year,No
5336-UFNZP,Female,35,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,107.45,7047.5,One year,No
6854-EXGSF,Female,36,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),65.5,573.15,Month-to-month,No
1241-EZFMJ,Male,37,0,Yes,No,61,Yes,Yes,No,No ,No ,No ,No ,No ,No ,No,Bank transfer (automatic),25.45,1538.6,Two year,No
9233-PSYHO,Female,38,1,No,No,45,Yes,Yes,Fiber optic,No ,No,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),100.15,4459.8,One year,No
5376-PCKNB,Male,20,0,Yes,Yes,72,Yes,Yes,Fiber optic,No ,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),104.45,7459,One year,No
8044-BGWPI,Male,21,0,Yes,Yes,12,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Electronic check,21.15,306.05,Month-to-month,No
4060-LDNLU,Male,22,0,No,No,7,Yes,Yes,Fiber optic,No ,No,No,No,Yes,Yes,No,Electronic check,96.2,639.7,Month-to-month,No
3589-PPVKW,Male,23,0,No,No,9,Yes,No,DSL,No ,No,No,No,No,No,Yes,Mailed check,44.4,348.15,Month-to-month,No
8327-LZKAS,Female,24,1,Yes,No,43,Yes,Yes,Fiber optic,No ,No,Yes,Yes,Yes,Yes,Yes,Electronic check,107.55,4533.9,One year,Yes
5887-IKKYO,Male,25,0,Yes,Yes,58,Yes,Yes,Fiber optic,No ,No,Yes,Yes,No,Yes,No,Bank transfer (automatic),94.35,5563.65,Two year,No
1075-BGWOH,Male,26,1,Yes,No,16,Yes,Yes,Fiber optic,No ,No,Yes,No,Yes,Yes,Yes,Electronic check,98.75,1587.55,Month-to-month,Yes
1755-RMCXH,Male,27,0,Yes,Yes,2,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Mailed check,20.3,40.25,Month-to-month,No
0302-JOIVN,Female,28,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,Electronic check,101.15,842.9,Month-to-month,Yes
3858-XHYJO,Female,29,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),105.75,4228.55,One year,No
4299-SIMNS,Male,30,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,81.15,784.45,Month-to-month,No
7025-IWFHT,Male,31,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,Electronic check,89.55,3729.75,One year,No
6261-LHRTG,Female,32,0,No,No,26,Yes,No,DSL,No,Yes,Yes,No,No,No,Yes,Credit card (automatic),54.75,1406.9,Month-to-month,No
7841-FCRQD,Female,33,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),53.75,1857.3,One year,No
2056-EVGZL,Male,34,0,Yes,Yes,68,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),105.75,7322.5,One year,No
8777-MBMTS,Female,35,1,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),105.85,6725.5,Two year,No
7753-USQYQ,Male,36,0,No,No,55,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Electronic check,64.2,3627.3,One year,No
5366-IJEQJ,Male,37,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,88.7,1761.45,Month-to-month,Yes
7661-CPURM,Male,38,0,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Yes,Credit card (automatic),87.7,1725.95,One year,No
6233-HXJMX,Female,39,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Credit card (automatic),89.3,4192.15,Month-to-month,No
5902-WBLSE,Female,40,0,Yes,Yes,70,Yes,No,No,No,No,No,No,No,No,Yes,Credit card (automatic),20.15,1411.2,Two year,No
1981-INRFU,Female,20,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.75,164.5,Month-to-month,Yes
4971-PUYQO,Female,21,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Mailed check,94.55,2724.6,Month-to-month,Yes
3239-TPHPZ,Female,22,0,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Yes,Electronic check,20.05,264.55,Two year,No
5115-GZDEL,Male,23,0,No,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),67.2,4671.7,Two year,No
3338-CVVEH,Male,24,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,94.55,1173.55,Month-to-month,No
8485-GJCDN,Female,25,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,69.05,318.5,Month-to-month,Yes
2615-YVMYX,Male,26,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic check,107.5,7713.55,Month-to-month,No
2851-STERV,Male,27,1,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,73.0,2471.25,One year,No
4393-GEADV,Male,28,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),114.75,7842.3,Two year,No
8486-AYEQH,Female,29,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.05,2227.8,Month-to-month,No
1527-SXDPN,Male,30,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),96.25,4990.25,Two year,Yes
6029-WTIPC,Male,31,1,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,101.1,3744.05,Month-to-month,Yes
8634-CILSZ,Male,32,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),104.7,7220.35,One year,Yes
5419-JKZNQ,Male,33,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Mailed check,77.9,2351.45,Month-to-month,No
2495-KZNFB,Female,34,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,90.65,2989.6,Month-to-month,No
1409-PHXTF,Male,35,1,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Electronic check,110.45,6077.75,Two year,No
4560-WQAQW,Female,36,0,No,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Bank transfer (automatic),68.7,4070.95,One year,No
9591-YVTEB,Male,37,1,No,No,55,No,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Electronic check,44.85,2479.05,Month-to-month,No
9309-BZGNT,Male,38,1,Yes,No,69,No,No,DSL,No,No,Yes,No,No,No,Yes,Credit card (automatic),29.8,2134.3,One year,No
4274-DRSQT,Female,39,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),88.9,6000.1,One year,No
2027-DNKIV,Male,40,0,Yes,Yes,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Mailed check,58.75,2203.1,One year,No
8075-GXIUB,Male,41,1,Yes,No,9,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),19.85,183.15,One year,No
2885-HIJDH,Male,42,0,Yes,Yes,69,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),86.9,6194.1,Two year,No
5424-RLQLC,Male,20,0,No,No,10,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Mailed check,59.65,638.95,Month-to-month,No
6682-QJDGB,Male,21,0,No,Yes,40,Yes,No,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,55.25,2139.2,Month-to-month,Yes
6507-DTJZV,Male,22,0,No,Yes,13,Yes,No,DSL,No,No,No,No,Yes,Yes,No,Credit card (automatic),66.4,831.75,Month-to-month,No
8780-IXSTS,Female,23,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Electronic check,90.1,521.3,Month-to-month,Yes
7673-BQGKU,Female,24,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,No,Bank transfer (automatic),20.15,1337.5,Two year,No
6723-WSNTY,Female,25,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),108.1,7181.95,One year,No
9530-EHPOH,Male,26,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Electronic check,53.75,608,Month-to-month,Yes
2725-IWWBA,Male,27,0,Yes,Yes,46,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,Mailed check,56.9,2560.1,One year,No
0345-HKJVM,Female,28,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Electronic check,89.3,577.6,Month-to-month,Yes
1061-PNTHC,Female,29,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,109.6,5953,Month-to-month,No
0394-YONDK,Male,30,0,Yes,Yes,70,Yes,Yes,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),25.15,1790.15,Two year,No
6574-MCOEH,Female,31,0,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,79.15,2531.4,One year,No
7399-QHBJS,Female,32,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),66.75,4760.3,Two year,No
3049-SOLAY,Female,33,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.2,292.85,Month-to-month,Yes
0997-YTLNY,Female,34,0,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,No,Mailed check,48.8,953.65,Month-to-month,No
3317-HRTNN,Female,35,1,No,No,5,No,No,DSL,No,No,No,No,Yes,Yes,No,Electronic check,45.7,198,Month-to-month,Yes
9479-HYNYL,Female,36,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),80.7,5705.05,Two year,No
3235-ETOOB,Male,37,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,74.5,609.9,Month-to-month,Yes
9708-KFDBY,Male,38,0,No,No,1,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),20.55,20.55,Month-to-month,No
8058-INTPH,Female,39,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.65,79.65,Month-to-month,Yes
3642-GKTCT,Female,40,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Mailed check,115.1,6993.65,One year,No
0774-RMNUW,Female,41,0,Yes,Yes,71,No,No ,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),59.7,4122.65,Two year,No
1334-PDUKM,Female,20,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Credit card (automatic),86.45,5762.95,One year,No
0756-MPZRL,Male,21,0,No,No,46,No,No ,DSL,No,No,Yes,Yes,No,No,No,Credit card (automatic),33.7,1537.85,One year,No
2242-MFOTG,Male,22,0,No,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,No,Bank transfer (automatic),80.1,2603.3,One year,No
2927-CVULT,Female,23,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),104.05,5566.4,Two year,No
2144-BFDSO,Female,24,1,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,No,Bank transfer (automatic),108.75,5431.9,Month-to-month,No
8745-PVESG,Female,25,0,No,No,57,No,No ,DSL,Yes,No,Yes,Yes,No,No,Yes,Credit card (automatic),41.1,2258.25,One year,No
7647-GYYKX,Female,26,0,Yes,Yes,54,Yes,No,No,No ,No ,No ,No ,No ,No ,Yes,Bank transfer (automatic),20.35,1092.35,Two year,No
5647-FXOTP,Female,27,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,105.9,6401.25,Month-to-month,No
5569-OUICF,Female,28,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Credit card (automatic),101.3,2812.2,Month-to-month,Yes
8821-XNHVZ,Female,29,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Mailed check,80.05,80.05,Month-to-month,Yes
2082-OJVTK,Male,30,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Electronic check,89.2,2698.35,Month-to-month,Yes
9700-ISPUP,Female,31,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,Electronic check,65.5,616.9,Month-to-month,No
9839-ETQOE,Male,32,0,No,Yes,43,No,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Electronic check,40.45,1912.85,Month-to-month,No
6078-VESFR,Male,33,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,No,Bank transfer (automatic),70.45,849.1,Month-to-month,No
9027-TMATR,Female,34,0,Yes,No,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,78.8,3460.3,Two year,No
5940-NFXKV,Male,35,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,83.65,1465.75,Month-to-month,Yes
1941-HOSAM,Male,36,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,90.1,90.1,Month-to-month,No
9110-HSGTV,Female,37,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),82.45,5555.3,Two year,No
0704-VCUMB,Female,38,0,Yes,No,61,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Credit card (automatic),20.25,1278.8,Two year,No
6171-ZTVYB,Male,39,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),66.25,2907.35,Month-to-month,No
8053-WWDRO,Female,40,0,Yes,No,6,Yes,No,No,No ,No ,No ,No ,No ,No ,No,Bank transfer (automatic),19.5,146.3,Month-to-month,Yes
9564-KCLHR,Male,41,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,No,Mailed check,51.25,51.25,Month-to-month,Yes
1935-IMVBB,Male,20,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,No,Mailed check,89.7,4952.95,Month-to-month,No
2535-PBCGC,Female,21,0,Yes,No,70,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),64.55,4504.9,Two year,No
2082-CEFLT,Male,22,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Yes,Electronic check,45.6,45.6,Month-to-month,Yes
1470-PSXNM,Male,23,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Electronic check,93.65,4520.15,One year,No
1213-NGCUN,Female,24,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Bank transfer (automatic),49.65,267.35,Month-to-month,Yes
2498-XLDZR,Female,25,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Mailed check,73.6,2316.85,Two year,No
9866-OCCKE,Female,26,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Mailed check,109.75,8075.35,Two year,No
5338-YHWYT,Male,27,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,Credit card (automatic),61.45,2302.35,Two year,No
7718-UPSKJ,Female,28,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),106.4,7251.9,One year,No
8731-WBBMB,Female,29,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),81.9,2078.55,Month-to-month,No
1448-CYWKC,Female,30,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),105.2,6225.4,One year,No
7901-IIDQV,Male,31,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),54.6,1242.25,One year,No
2690-DVRVK,Male,32,0,Yes,Yes,5,Yes,No,No,No,No,No,No,No,No,No,Electronic check,20.55,99.45,One year,No
5688-KZTSN,Male,33,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,Yes,Electronic check,20.0,288.05,Month-to-month,Yes
1270-XKUCC,Female,34,0,Yes,Yes,30,Yes,No,No,No,No,No,No,No,No,No,Mailed check,19.7,599.25,Two year,No
0334-ZFJSR,Female,35,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),66.05,3462.1,One year,No
