SeniorCitizen,Partner,Dependents,Tenure,Customer ID
0,No,No,12,3338-CVVEH
1,No,No,5,8485-GJCDN
1,Yes,No,71,2615-YVMYX
1,No,No,35,2851-STERV
0,Yes,Yes,70,4393-GEADV
0,No,No,31,8486-AYEQH
0,Yes,Yes,52,1527-SXDPN
1,No,No,37,6029-WTIPC
0,No,No,69,8634-CILSZ
1,Yes,No,30,5419-JKZNQ
0,No,No,33,2495-KZNFB
1,Yes,No,54,1409-PHXTF
0,No,No,59,4560-WQAQW
1,No,No,55,9591-YVTEB
1,Yes,No,69,9309-BZGNT
0,No,No,66,4274-DRSQT
0,Yes,Yes,37,2027-DNKIV
1,Yes,No,9,8075-GXIUB
0,Yes,Yes,69,2885-HIJDH
0,No,No,10,5424-RLQLC
0,No,Yes,40,6682-QJDGB
0,No,Yes,13,6507-DTJZV
0,No,No,6,8780-IXSTS
0,Yes,Yes,69,7673-BQGKU
1,Yes,No,66,6723-WSNTY
0,No,No,11,9530-EHPOH
0,Yes,Yes,46,2725-IWWBA
0,No,No,6,0345-HKJVM
0,Yes,Yes,56,1061-PNTHC
0,Yes,Yes,70,0394-YONDK
0,Yes,Yes,33,6574-MCOEH
0,Yes,Yes,72,7399-QHBJS
0,Yes,No,3,3049-SOLAY
0,No,Yes,19,0997-YTLNY
1,No,No,5,3317-HRTNN
0,Yes,No,71,9479-HYNYL
0,Yes,No,8,3235-ETOOB
0,No,No,1,9708-KFDBY
0,No,No,1,8058-INTPH
0,No,No,61,3642-GKTCT
0,Yes,Yes,71,0774-RMNUW
0,Yes,No,68,1334-PDUKM
0,No,No,46,0756-MPZRL
0,No,No,33,2242-MFOTG
0,Yes,Yes,53,2927-CVULT
1,Yes,No,50,2144-BFDSO
0,No,No,57,8745-PVESG
0,Yes,Yes,54,7647-GYYKX
1,Yes,No,60,5647-FXOTP
1,Yes,No,28,5569-OUICF
0,Yes,Yes,1,8821-XNHVZ
0,Yes,Yes,29,2082-OJVTK
0,Yes,Yes,10,9700-ISPUP
0,No,Yes,43,9839-ETQOE
1,Yes,No,13,6078-VESFR
0,Yes,No,43,9027-TMATR
0,Yes,Yes,19,5940-NFXKV
0,Yes,Yes,1,1941-HOSAM
0,No,No,69,9110-HSGTV
0,Yes,No,61,0704-VCUMB
0,Yes,No,43,6171-ZTVYB
0,Yes,No,6,8053-WWDRO
0,No,No,1,9564-KCLHR
0,Yes,No,56,1935-IMVBB
0,Yes,No,70,2535-PBCGC
0,No,No,1,2082-CEFLT
0,Yes,Yes,49,1470-PSXNM
0,No,No,6,1213-NGCUN
0,Yes,Yes,32,2498-XLDZR
1,Yes,No,72,9866-OCCKE
0,No,Yes,37,5338-YHWYT
0,Yes,No,69,7718-UPSKJ
0,Yes,No,26,8731-WBBMB
0,Yes,Yes,58,1448-CYWKC
0,No,No,24,7901-IIDQV
0,Yes,Yes,5,2690-DVRVK
0,Yes,Yes,15,5688-KZTSN
0,Yes,Yes,30,1270-XKUCC
0,Yes,No,55,0334-ZFJSR
0,Yes,No,25,2894-QOJRX
1,Yes,No,10,5747-PMBSQ
0,Yes,Yes,44,5583-EJXRD
0,No,No,47,4565-EVZMJ
0,Yes,Yes,13,3143-JQEGI
0,Yes,Yes,49,6386-SZZKH
0,Yes,No,64,3327-YBAKM
0,No,No,1,9441-QHEVC
0,No,No,20,6705-LNMDD
0,Yes,No,37,2580-ASVVY
0,Yes,Yes,30,3370-GQEAL
0,No,No,38,5032-USPKF
1,No,No,1,2982-IHMFT
0,No,No,37,3521-SYVOR
0,Yes,No,52,4254-QPEDE
0,No,Yes,71,6283-GITPX
0,No,No,26,9526-JAWYF
0,No,No,66,0771-CHWSK
0,Yes,No,72,9788-HNGUT
0,No,Yes,25,9495-REDIY
0,Yes,Yes,69,5375-XLDOF
0,Yes,Yes,53,1172-VIYBP
0,No,No,12,5649-VUKMC
0,No,No,26,6559-PDZLR
0,No,No,21,8992-OBVDG
0,No,Yes,1,4273-MBHYA
0,No,No,48,4724-WXVWF
0,Yes,No,26,5701-GUXDC
0,Yes,No,60,1460-UZPRJ
0,No,No,18,6082-GLJIX
1,No,No,10,5143-EGQFK
0,Yes,Yes,5,4919-IKATY
0,No,Yes,4,2495-TTHBQ
0,Yes,Yes,65,0485-ZBSLN
0,Yes,Yes,70,3810-PJUHR
0,No,No,18,9050-QLROH
0,No,Yes,62,0847-HGRML
0,Yes,Yes,66,8232-CTLKO
0,Yes,Yes,65,9227-YBAXE
1,No,No,3,6168-WFVVF
0,No,No,34,9860-LISIZ
0,Yes,Yes,16,0112-QAWRZ
0,No,No,54,0877-SDMBN
1,No,No,50,2786-GCDPI
0,Yes,No,71,4043-MKDTV
0,No,No,10,8065-YKXKD
0,No,No,1,9637-EIHEQ
0,No,No,18,9229-RQABD
0,No,No,4,8313-KTIHG
0,Yes,Yes,58,5320-BRKGK
0,Yes,No,56,6284-KMNUF
0,No,No,2,9689-PTNPG
0,Yes,No,32,9465-RWMXL
0,Yes,Yes,56,6229-UOLQL
0,No,No,36,2362-IBOOY
0,No,No,4,3137-LUPIX
0,No,No,53,0843-WTBXE
0,No,No,10,6143-JQKEA
0,No,No,4,8676-OOQEJ
0,Yes,Yes,1,5515-IDEJJ
0,Yes,No,51,9701-CDXHR
1,No,No,12,7450-NWRTR
0,No,No,6,8124-NZVGJ
0,Yes,Yes,63,2162-FRZAA
0,No,No,1,5376-DEQCP
0,Yes,No,48,5118-MUEYH
0,No,No,5,9095-HFAFX
0,No,Yes,35,5627-TVBPP
0,No,No,6,2379-ENZGV
0,No,No,2,3936-QQFLL
0,No,No,50,2589-AYCRP
0,No,No,33,4067-HLYQI
0,No,No,31,5124-EOGYE
0,Yes,Yes,9,5057-RKGLH
0,Yes,Yes,54,0292-WEGCH
0,No,No,46,8910-ICHIU
0,No,Yes,34,4097-YODCF
0,Yes,Yes,71,9715-WZCLW
0,Yes,Yes,63,9786-YWNHU
0,No,No,51,6407-GSJNL
1,No,No,26,6005-OBZPH
0,Yes,No,64,4049-ZPALD
1,Yes,No,1,7932-WPTDS
1,Yes,No,61,3733-UOCWF
0,No,No,15,6833-JMZYP
0,No,No,64,2722-VOJQL
0,No,No,18,1310-QRITU
0,Yes,Yes,57,8961-QDZZJ
0,Yes,Yes,14,9715-SBVSU
1,No,No,18,8490-BXHEO
1,Yes,No,72,7173-TETGO
0,Yes,No,70,7929-SKFGK
0,No,No,38,2300-RQGOI
0,Yes,Yes,68,3563-SVYLG
0,No,No,13,5228-EXCET
1,Yes,No,65,6435-VWCCY
0,No,No,30,4998-IKFSE
0,Yes,No,51,8630-QSGXK
0,No,No,31,2455-USLMV
0,Yes,No,9,7394-FKDNK
0,Yes,Yes,72,9488-FVZCC
0,No,No,10,6331-LWDTQ
0,No,No,37,5995-WWKKG
0,No,No,2,1597-FZREH
0,No,No,55,7879-CGSFV
0,No,Yes,33,9921-EZKBY
0,Yes,Yes,46,7432-FFVAR
0,No,Yes,1,7246-ZGQDF
1,No,No,20,7000-WCEVQ
0,Yes,No,9,0727-IWKVK
1,No,No,32,5959-BELXA
0,Yes,Yes,19,4456-RHSNB
0,Yes,No,70,3512-IZIKN
0,No,Yes,61,2481-SBOYW
0,No,No,26,7109-MFBYV
0,Yes,No,45,1833-TCXKK
0,Yes,Yes,62,1832-PEUTS
0,No,No,1,6141-OOXUQ
0,No,No,3,8660-BUETV
0,Yes,Yes,41,0580-PIQHM
0,Yes,Yes,67,5696-CEIQJ
0,No,No,1,7503-ZGUZJ
0,Yes,No,71,1696-HXOWK
0,Yes,Yes,37,3026-ATZYV
0,Yes,No,60,4012-YCFAI
1,Yes,No,1,2506-TNFCO
0,No,No,6,9970-QBCDA
0,No,No,13,8718-PTMEZ
0,Yes,Yes,11,9496-IVVRP
0,No,No,7,2207-OBZNX
0,Yes,Yes,10,2657-VPXTA
0,Yes,No,34,6551-VLJMV
0,No,No,62,1221-GHZEP
0,Yes,No,64,9289-LBQVU
0,Yes,Yes,1,6142-VSJQO
0,No,No,25,3458-IDMFK
0,No,No,26,6933-FHBZC
0,No,Yes,10,0221-NAUXK
0,No,No,53,9770-KXGQU
0,No,No,7,6437-UKHMV
0,No,No,33,6538-POCHL
1,Yes,No,71,6726-NNFWD
0,No,No,29,3002-WQZWT
0,Yes,Yes,24,4277-UDIEF
0,Yes,Yes,20,1208-NBVFH
0,No,No,1,4912-PIGUY
0,No,Yes,54,1114-CENIM
1,No,No,5,6060-DRTNL
0,Yes,Yes,72,2725-TTRIQ
0,Yes,No,52,3374-TTZTK
0,No,No,9,8990-ZXLSU
0,No,No,1,2275-RBYQS
1,No,No,1,8473-VUVJN
0,Yes,Yes,33,6289-CPNLD
0,Yes,No,55,5536-SLHPM
0,Yes,Yes,69,4419-UJMUS
0,No,No,1,7794-JASDG
0,No,No,54,7609-YBPXG
0,No,Yes,33,5519-TEEUH
1,Yes,No,45,7856-GANIL
0,No,Yes,11,0804-XBFBV
0,No,No,6,2676-OXPPQ
0,No,No,21,3703-TTEPD
0,Yes,Yes,65,2799-TSLAG
1,Yes,No,6,0196-VULGZ
0,No,No,8,8837-VVWLQ
0,No,No,11,2696-NARTR
0,Yes,Yes,43,2208-NKVVH
0,Yes,Yes,49,7614-QVWQL
1,Yes,No,1,1976-CFOCS
1,No,No,15,4631-OACRM
0,Yes,Yes,60,7139-JZFVG
0,No,No,17,4987-GQWPO
1,Yes,No,16,3755-JBMNH
0,Yes,Yes,35,1757-TCATG
1,Yes,No,44,6345-ULYRW
0,Yes,Yes,12,4776-XSKYQ
0,No,No,1,8048-DSDFQ
0,No,No,28,5753-QQWPW
0,Yes,No,70,6010-DDPPW
0,No,Yes,5,1809-DMJHQ
0,No,No,18,6693-FRIRW
0,Yes,No,70,6586-MYGKD
0,Yes,Yes,9,3173-NVMPX
1,No,No,67,0248-PGHBZ
0,No,No,1,0623-GDISB
0,Yes,Yes,18,2892-GESUL
0,No,No,4,6923-EFPNL
1,Yes,Yes,71,7472-EQOAV
0,Yes,Yes,30,9574-RKJIF
0,Yes,No,1,2043-WVTQJ
0,No,No,55,8034-RYTVV
0,No,No,59,3863-QSTYI
0,No,No,1,2619-WFQWU
0,Yes,No,7,5044-LRQAQ
0,Yes,Yes,45,1716-LSAMB
0,Yes,Yes,54,1333-PBMXB
0,Yes,Yes,51,6546-OPBBH
1,Yes,No,72,5985-BEHZK
0,Yes,No,44,9127-QRZMH
0,No,No,2,5919-VCZYM
0,No,No,66,9644-KVCNC
0,Yes,Yes,68,2137-DQMEV
0,No,No,31,8174-LNWMW
1,No,No,21,9279-CJEOJ
0,No,Yes,21,7964-VEXDG
0,Yes,Yes,55,2404-JIBFC
0,No,No,9,0778-NELLA
1,Yes,No,71,8029-XYPWT
0,No,No,1,4614-NUVZD
0,Yes,Yes,22,4632-PAOYU
0,Yes,Yes,1,3803-KMQFW
0,No,No,61,6804-GDMOI
0,Yes,No,67,2990-OGYTD
1,No,No,14,6646-JPPHA
0,Yes,No,59,9572-MTILT
1,Yes,No,21,7658-UYUQS
0,No,No,4,7880-XSOJX
0,No,No,3,9611-CTWIH
0,Yes,No,70,4589-IUAJB
0,No,No,3,0329-GTIAJ
1,No,No,21,8746-BFOAJ
0,No,No,20,8457-XIGKN
0,Yes,Yes,22,6072-NUQCB
0,No,No,1,6629-CZTTH
0,No,No,63,8838-GPHZP
0,Yes,Yes,70,8750-QWZAJ
0,No,No,13,5364-EVNIB
0,No,No,5,6918-UMQCG
0,Yes,Yes,72,0675-NCDYU
0,No,No,13,6339-DKLMK
0,Yes,No,61,1346-PJWTK
0,No,No,1,5088-QZLRL
1,Yes,No,56,8023-QHAIO
0,No,No,4,4397-FRLTA
0,No,No,35,3057-VJJQE
0,Yes,No,18,5087-SUURX
0,Yes,No,72,2302-OUZXB
1,No,No,49,8133-ANHHJ
0,Yes,No,44,2270-CHBFN
1,Yes,No,3,0013-EXCHZ
0,Yes,Yes,37,5982-FPVQN
0,Yes,No,61,9107-UKCKY
0,Yes,No,70,4654-ULTTN
1,No,No,1,5550-VFRLC
0,No,No,41,5546-BYZSM
0,Yes,Yes,70,1492-KGETH
0,No,No,1,4929-BSTRX
0,No,No,51,4163-HFTUK
0,Yes,Yes,42,8215-NGSPE
0,Yes,Yes,70,2225-ZRGSG
0,No,No,48,8859-YSTWS
0,Yes,Yes,68,5271-YNWVR
0,No,No,48,7601-DHFWZ
1,Yes,No,26,2657-ALMWY
0,Yes,No,11,6330-JKLPC
0,No,No,1,4667-OHGKG
0,No,No,27,1998-VHJHK
1,No,No,46,1707-HABPF
0,No,No,1,1660-HSOOQ
0,No,No,46,7253-UVNDW
0,Yes,Yes,25,0487-VVUVK
0,No,No,4,7228-OMTPN
0,No,No,13,5063-IUOKK
0,Yes,No,31,4508-OEBEY
0,Yes,Yes,23,0027-KWYKW
0,No,No,2,2308-STERM
0,No,No,65,5982-XMDEX
1,No,No,22,6284-AHOOQ
0,Yes,Yes,55,6051-PTVNS
0,Yes,No,9,2344-JMOGN
0,Yes,Yes,7,3799-ISUZQ
0,Yes,Yes,35,2877-VDUER
0,No,No,6,9152-AMKAK
0,No,No,1,1794-HBQTJ
0,No,No,17,9432-VOFYX
0,Yes,Yes,10,8049-WJCLQ
0,No,Yes,15,6586-PSJOX
1,No,No,40,2460-FPSYH
0,Yes,Yes,13,9705-ZJBCG
0,Yes,No,29,4818-DRBQT
0,No,No,3,1320-HTRDR
1,Yes,No,58,6847-KJLTS
0,No,No,45,9670-BPNXF
0,Yes,Yes,72,3913-FCUUW
0,Yes,Yes,68,3301-VKTGC
0,No,No,1,1493-AMTIE
0,Yes,Yes,38,9555-SAHUZ
0,No,No,2,0816-TSPHQ
0,No,No,11,9932-WBWIK
1,Yes,No,20,4619-EVPHY
0,Yes,No,72,5286-YHCVC
0,Yes,No,3,6424-ELEYH
0,No,No,23,4391-RESHN
0,No,No,40,9115-YQHGA
1,Yes,No,62,4462-CYWMH
0,No,Yes,22,8963-MQVYN
0,No,No,11,2458-EOMRE
1,Yes,No,7,9334-GWGOW
0,No,No,13,6821-BUXUX
1,No,No,1,5028-HTLJB
0,No,No,39,9801-GDWGV
0,Yes,No,3,6542-LWGXJ
0,No,No,58,5567-GZKQY
0,No,Yes,6,1222-LRYKO
0,Yes,Yes,1,2320-JRSDE
0,Yes,No,22,2087-QAREY
0,Yes,No,14,0601-WZHJF
0,Yes,Yes,64,4423-JWZJN
0,No,No,1,5143-WMWOG
0,No,No,6,6490-FGZAT
0,No,No,1,5393-RXQSZ
0,No,Yes,39,7452-FOLON
0,No,No,20,2320-TZRRH
0,No,No,1,0231-LXVAP
0,Yes,No,1,9444-JTXHZ
0,Yes,No,64,4942-VZZOM
0,No,Yes,1,5510-BOIUJ
0,Yes,No,46,7502-BNYGS
1,Yes,Yes,28,4291-HYEBC
0,Yes,No,33,6147-CBCRA
0,Yes,Yes,39,6047-SUHPR
0,Yes,No,42,4471-KXAUH
0,No,No,1,9752-ZNQUT
0,No,No,7,7638-QVMVY
1,Yes,No,70,1576-PFZIW
0,No,No,65,5666-MBJPT
0,No,No,1,7312-XSBAT
0,Yes,No,18,3096-GKWEB
0,Yes,No,24,2371-JQHZZ
0,No,No,63,0674-GCDXG
0,No,Yes,44,1121-QSIVB
0,No,No,4,4396-KLSEH
0,No,No,1,3244-DCJWY
0,Yes,Yes,37,2824-MYYBN
1,No,No,10,0875-CABNR
0,No,No,34,6345-HOVES
0,Yes,No,35,8318-LCNBW
0,Yes,No,4,6469-QJKZW
1,Yes,No,39,0147-ESWWR
1,Yes,No,43,1217-VASWC
0,Yes,Yes,17,7812-FZHPE
0,Yes,No,61,6370-ZVHDV
0,Yes,No,49,5915-DGNVC
0,No,No,4,6260-XLACS
0,Yes,Yes,64,3566-CAAYU
0,No,No,3,4983-CCWMC
0,Yes,Yes,1,9103-CXVOK
0,Yes,No,40,2896-TBNBE
0,No,Yes,1,4797-AXPXK
0,No,No,8,5229-PRWKT
1,Yes,No,1,6982-UQZLY
1,Yes,No,34,2522-WLNSF
0,Yes,No,1,3841-CONLJ
0,No,No,39,5057-LCOUI
1,Yes,No,58,0193-ESZXP
0,Yes,Yes,45,4475-NVTLU
1,No,No,6,4369-HTUIF
0,No,No,43,9386-LDCZR
0,Yes,Yes,41,9585-KKMFD
0,No,No,5,5399-ZIMKF
0,No,No,72,0336-KXKFK
0,No,No,4,5619-XZZKR
0,Yes,Yes,9,3948-FVVRP
1,Yes,No,72,5327-XOKKY
0,Yes,No,33,0983-TATYJ
0,Yes,No,72,1813-JYWTO
0,Yes,No,22,0156-FVPTA
0,Yes,No,70,1984-FCOWB
0,Yes,Yes,21,0654-HMSHN
0,No,No,15,6719-OXYBR
1,Yes,No,29,3312-ZWLGF
0,Yes,Yes,15,6476-YHMGA
1,Yes,Yes,71,5287-QWLKY
1,No,No,72,0795-XCCTE
0,Yes,No,19,0168-XZKBB
0,No,No,1,3785-NRHYR
0,No,No,1,5196-SGOAK
0,No,No,2,4537-DKTAL
1,Yes,Yes,11,7072-MBHEV
0,No,No,12,5602-BVFMK
0,Yes,No,70,6297-NOOPG
1,Yes,No,20,1891-UAWWU
0,No,No,23,8204-TIFGJ
1,No,No,49,8050-DVOJX
0,Yes,Yes,4,6108-OQZDQ
0,No,No,32,0363-QJVFX
0,No,Yes,2,8903-XEBGX
1,Yes,No,69,8169-SAEJD
0,No,No,6,9840-DVNDC
0,Yes,Yes,24,1089-XZWHH
0,No,No,32,2325-WINES
0,No,No,27,6064-ZATLR
1,Yes,No,27,3096-JRDSO
0,No,No,58,7824-PANSQ
0,No,No,1,8042-JVNFH
0,Yes,Yes,18,9648-BCHKM
0,Yes,Yes,47,2888-ADFAO
0,Yes,Yes,70,8707-HOEDG
0,No,No,13,3374-LXDEV
0,Yes,Yes,36,4072-IPYLT
0,No,No,67,7167-PCEYD
0,No,No,10,4936-YPJNK
1,No,No,19,1580-BMCMR
0,Yes,Yes,71,4817-KEQSP
0,Yes,Yes,72,6408-WHTEF
0,Yes,Yes,48,9251-AWQGT
0,No,No,1,8749-CLJXC
0,Yes,Yes,18,7989-VCQOH
0,No,No,1,5049-GLYVG
1,Yes,No,67,4199-QHJNM
0,Yes,Yes,69,8882-TLVRW
0,No,No,19,5883-GTGVD
1,Yes,No,72,5135-GRQJV
1,No,No,38,2384-OVPSA
1,Yes,No,40,1371-WEPDS
0,Yes,Yes,61,3580-GICBM
0,No,No,10,4817-QRJSX
0,Yes,No,32,9730-DRTMJ
0,No,No,21,4686-UXDML
1,No,No,59,3349-ANQNH
1,Yes,No,13,2398-YPMUR
0,No,No,47,0932-YIXYU
0,Yes,Yes,69,7480-SPLEF
0,No,No,2,7636-XUHWW
0,Yes,Yes,22,1431-CYWMH
1,Yes,No,15,5937-EORGB
0,No,No,53,6349-JDHQP
1,Yes,No,28,5539-HIVAK
0,No,No,22,5847-MXBEO
0,No,No,1,9985-MWVIX
1,Yes,No,16,4583-PARNH
0,Yes,Yes,48,1116-FRYVH
1,Yes,No,30,1421-HCERK
0,No,No,3,9633-XQABV
1,No,No,57,0716-BQNDX
1,Yes,No,68,1265-XTECC
0,Yes,No,23,1183-CANVH
0,Yes,No,65,1972-XMUWV
0,Yes,No,44,8679-LZBMD
0,Yes,Yes,71,3407-JMJQQ
0,Yes,No,37,6252-DFGTK
0,No,No,12,1539-LNKHM
0,Yes,Yes,69,8645-KOMJQ
0,No,No,35,0289-IVARM
0,No,No,5,9761-XUJWD
0,Yes,Yes,58,4057-FKCZK
0,Yes,No,72,4291-TPNFG
0,Yes,No,72,6087-YPWHO
0,No,No,1,3090-QFUVD
0,No,No,39,2237-ZFSMY
0,Yes,Yes,53,1722-LDZJS
0,No,No,27,1818-ESQMW
1,No,No,1,4871-JTKJF
1,No,No,1,1415-YFWLT
0,Yes,No,18,7401-RUBNK
0,Yes,Yes,46,0506-YLVKJ
0,Yes,No,72,8661-BOYNW
0,No,No,36,6711-VTNRE
0,Yes,No,4,4815-GBTCD
0,No,No,25,2805-AUFQN
0,Yes,Yes,40,0980-PVMRC
0,Yes,No,63,7233-DRTRF
1,No,No,15,3500-RMZLT
0,No,No,14,3873-NFTGI
1,Yes,No,72,1162-ECVII
0,No,No,39,7048-GXDAY
0,Yes,Yes,47,8571-ZCMCX
0,Yes,No,19,1169-WCVAK
0,No,No,5,4548-SDBKE
0,No,No,13,8066-POXGX
0,No,No,17,7129-CAKJW
1,Yes,No,34,8695-ARGXZ
0,No,No,42,3570-YUEKJ
0,Yes,No,5,4143-OOBWZ
0,Yes,Yes,71,1555-HAPSU
1,Yes,No,19,1697-NVVGY
0,No,Yes,2,7854-EKTJL
0,No,No,57,8464-EETCQ
0,Yes,No,72,2419-FSORS
0,No,No,6,8132-YPVBX
0,Yes,Yes,17,9102-IAYHT
0,Yes,No,61,6754-LZUKA
0,Yes,Yes,1,3422-LYEPQ
0,Yes,Yes,48,8099-MZPUJ
0,No,No,16,0787-LHDYT
1,No,No,9,2642-DTVCO
0,No,No,3,0374-IOEGQ
0,No,Yes,1,4361-JEIVL
0,No,No,65,3197-NNYNB
0,Yes,Yes,70,3396-DKDEL
0,Yes,No,60,1752-OZXFY
0,Yes,No,69,9066-QRSDU
1,No,No,35,9112-WSNPU
0,No,No,22,9867-NNXLC
0,Yes,Yes,66,5321-NTRKC
1,Yes,No,1,1363-TXLSL
0,Yes,No,1,9507-EXLTT
0,Yes,Yes,34,3161-GETRM
0,Yes,Yes,72,0402-OAMEN
0,Yes,Yes,31,6933-VLYFX
0,No,Yes,30,6754-WKSHP
0,No,No,9,9846-GKXAS
0,Yes,Yes,20,6017-PPLPX
1,Yes,No,19,4976-LNFVV
0,Yes,No,65,5055-MGMGF
0,Yes,Yes,30,4641-FROLU
0,No,No,6,2862-JVEOY
0,No,No,2,2969-QWUBZ
0,Yes,Yes,53,9822-BIIGN
1,Yes,No,7,2077-MPJQO
0,Yes,Yes,61,1534-OULXE
1,No,No,70,7136-RVDTZ
0,No,No,13,2971-SGAFL
1,Yes,No,35,1480-IVEVR
0,Yes,No,2,2905-KFQUV
0,No,No,3,4581-SSPWD
0,No,No,3,3370-HXOPH
0,No,No,62,9391-YZEJW
0,Yes,Yes,72,9958-MEKUC
0,Yes,No,63,0281-CNTZX
1,No,No,20,6927-WTFIV
1,No,No,35,4118-CEVPF
1,Yes,No,21,3398-ZOUAA
0,Yes,No,62,9114-VEPUF
0,No,No,15,7876-BEUTG
0,No,No,55,2338-BQEZT
0,No,No,11,9873-MNDKV
0,Yes,Yes,17,0378-NHQXU
0,No,No,61,8241-JUIQO
0,Yes,No,71,2194-IIQOF
0,No,No,2,4512-ZUIYL
0,No,No,35,9631-RXVJM
0,No,No,17,9584-EXCDZ
0,No,No,21,7969-AULMZ
0,Yes,No,47,5093-FEGLU
0,Yes,No,3,2621-UDNLU
0,No,No,3,7526-IVLYU
1,Yes,No,44,2428-HYUNX
0,No,No,1,9214-EKVXR
0,Yes,Yes,44,3410-MHHUM
0,Yes,Yes,5,0568-ONFPC
0,No,No,24,0733-VUNUW
0,No,Yes,1,4550-EVXNY
0,No,No,18,2122-YWVYA
0,No,No,10,2968-SSGAA
0,Yes,No,65,2296-DKZFP
1,No,No,1,4844-JJWUY
0,No,No,53,6777-TGHTM
0,No,No,3,8909-BOLNL
0,Yes,No,33,6603-YRDCJ
0,No,No,3,3538-WZPHD
0,No,No,34,3229-USWAR
0,Yes,Yes,14,2138-VFAPZ
0,No,No,13,6131-JLWZM
1,Yes,No,46,4785-QRJHC
0,Yes,Yes,23,0269-XFESX
0,Yes,Yes,47,1709-EJDOX
0,No,Yes,17,4316-XCSLJ
0,Yes,Yes,49,8610-WFCJF
1,Yes,No,59,9693-XMUOB
0,No,No,69,0383-CLDDA
0,No,No,11,4905-JEFDW
0,No,No,10,2709-UQGNP
0,Yes,Yes,12,3549-ZTMNH
0,No,No,45,7881-INRLC
0,Yes,Yes,39,8033-ATFAS
1,Yes,No,71,1635-NZATJ
0,Yes,Yes,71,0562-HKHML
0,Yes,Yes,33,8277-RVRSV
1,No,No,67,9943-VSZUV
0,Yes,Yes,37,0117-LFRMW
0,Yes,Yes,49,6172-FECYY
0,Yes,No,9,7054-ENNGU
0,Yes,No,52,1455-HFBXA
0,No,No,70,9402-CXWPL
0,No,No,1,1628-BIZYP
1,No,No,14,1965-AKTSX
0,No,No,1,0082-LDZUE
0,No,No,1,4786-UKSNZ
0,No,No,52,5343-SGUBI
0,No,No,6,0856-NAOES
0,Yes,No,7,1976-AZZPJ
1,No,No,47,7248-VZQLC
0,No,No,26,6156-UZDLF
0,Yes,Yes,25,3099-OONVS
0,No,No,69,9500-WBGRP
0,No,No,72,5183-KLYEM
0,No,No,4,5144-PQCDZ
0,Yes,Yes,59,8514-VZHEB
0,No,No,67,6625-IUTTT
1,No,No,26,9355-NPPFS
0,No,No,27,0068-FIGTF
0,Yes,Yes,72,5965-GGPRW
0,No,No,6,8035-PWSEV
0,Yes,Yes,62,2236-HILPA
0,No,No,20,1840-BIUOG
0,No,No,6,1356-MKYSK
0,No,No,51,6080-LNESI
0,Yes,Yes,61,1830-IPXVJ
1,Yes,No,62,5828-DWPIL
0,No,No,72,8398-TBIYD
1,Yes,No,13,0011-IGKFF
0,Yes,No,5,4192-GORJT
1,No,No,3,6496-SLWHQ
1,Yes,No,26,9912-GVSEQ
1,No,No,13,2931-FSOHN
0,Yes,Yes,38,9418-RUKPH
1,Yes,No,8,5383-MMTWC
1,Yes,Yes,34,9971-ZWPBF
0,No,No,18,4712-AUQZO
0,Yes,Yes,56,9711-FJTBX
0,No,No,36,2908-ZTPNF
0,Yes,No,9,7240-ETPTR
0,No,No,1,2202-CUYXZ
0,No,No,12,5995-OIGLP
1,Yes,Yes,57,8421-WZOOW
0,No,No,42,6261-RCVNS
0,Yes,Yes,33,7951-QKZPL
0,Yes,No,70,1414-YADCW
0,No,No,68,8756-RDDLT
0,No,Yes,1,2862-PFNIK
0,No,No,37,5816-QVHRX
0,No,Yes,4,4430-YHXGG
0,No,No,1,6888-SBYAI
0,No,No,20,7395-XWZOY
0,Yes,Yes,72,7169-YWAMK
0,No,No,31,3640-PHQXK
1,Yes,No,18,6877-LGWXO
0,Yes,No,11,6859-RKMZJ
0,Yes,Yes,33,2729-VNVAP
1,No,No,62,2957-JIRMN
0,No,No,1,2049-BAFNW
0,Yes,No,16,3842-QTGDL
0,Yes,Yes,22,7163-OCEQI
0,Yes,Yes,49,9782-LGXMC
0,Yes,Yes,36,5975-BAICR
0,Yes,No,42,8019-ENHXU
1,No,No,4,5167-GBFRE
0,No,No,12,9033-EOXWV
0,No,No,31,4673-KKSLS
0,Yes,No,5,4853-OITSN
0,Yes,Yes,66,9800-OUIGR
1,No,No,15,1324-NLTJE
0,No,No,64,2324-EFHVG
0,Yes,Yes,10,7094-MSZAO
0,Yes,Yes,7,1522-VVDMG
0,No,No,29,6907-CQGPN
0,No,No,57,0780-XNZFN
0,No,No,46,0239-OXEXL
0,No,No,53,2675-IJRGJ
0,No,No,17,7049-GKVZY
0,Yes,Yes,38,8577-QSOCG
0,No,No,15,3721-CNZHX
0,No,No,22,0212-ISBBF
0,Yes,No,14,9185-TQCVP
0,Yes,No,57,3585-YNADK
1,No,No,11,5271-DBYSJ
0,Yes,Yes,1,1099-GODLO
0,Yes,Yes,12,6828-HMKWP
1,Yes,No,3,5567-WSELE
0,No,Yes,36,1472-TNCWL
0,No,No,16,8063-RJYNF
0,Yes,Yes,65,0687-ZVTHB
0,No,No,2,2080-GKCWQ
0,No,No,42,9661-ACXBS
0,Yes,Yes,72,2193-SFWQW
0,No,No,62,5656-JAMLX
0,No,No,6,3462-BJQQA
0,Yes,No,48,0442-TDYUO
0,No,No,35,6733-LRIZX
