Customer ID,Gender,Age
1264-FUHCX,Female,23
7789-CRUVC,Female,24
6598-KELSS,Male,25
8739-WWKDU,Male,26
8685-WHQPW,Female,27
4745-LSPLO,Male,28
8083-YTZES,Male,29
7240-FQLHE,Female,30
6664-FPDAC,Female,31
9972-VAFJJ,Female,32
0422-UXFAP,Female,33
1904-WAJAA,Female,34
5130-YPIRV,Female,35
2843-CQMEG,Male,36
6439-PKTRR,Female,37
5351-QESIO,Male,38
0786-VSSUD,Male,39
5568-DMXZS,Female,20
8468-FZTOE,Female,21
6633-SYEUS,Female,22
6447-GORXK,Male,23
6967-PEJLL,Male,24
3976-BWUCK,Female,25
5981-ZVXOT,Female,26
1684-FLBGS,Female,27
1389-WNUIB,Female,28
0376-OIWME,Male,29
3585-ISXZP,Female,30
0218-QNVAS,Male,31
6583-QGCSI,Female,32
0804-YGEQV,Female,33
7164-BPTUT,Male,34
4174-LPGTI,Female,35
2523-EWWZL,Female,36
0928-XUTSN,Female,37
2108-XWMPY,Male,38
0052-YNYOT,Female,39
6304-IJFSQ,Male,40
9586-JGQKH,Female,20
4501-VCPFK,Male,21
6075-SLNIL,Male,22
9347-AERRL,Male,23
0093-XWZFY,Male,24
2274-XUATA,Male,25
1980-KXVPM,Female,26
7703-ZEKEF,Male,27
0723-DRCLG,Female,28
5482-NUPNA,Female,29
6691-CCIHA,Female,30
1685-BQULA,Female,31
9053-EJUNL,Male,32
0666-UXTJO,Male,33
1471-GIQKQ,Female,34
4807-IZYOZ,Female,35
1122-JWTJW,Male,36
9710-NJERN,Female,37
9837-FWLCH,Male,38
1699-HPSBG,Male,39
7203-OYKCT,Male,40
1035-IPQPU,Female,41
7398-LXGYX,Male,42
2823-LKABH,Female,20
8775-CEBBJ,Female,21
0550-DCXLH,Male,22
9281-CEDRU,Female,23
2235-DWLJU,Female,24
0871-OPBXW,Female,25
3605-JISKB,Male,26
6894-LFHLY,Male,27
9767-FFLEM,Male,28
0639-TSIQW,Female,29
8456-QDAVC,Male,30
7750-EYXWZ,Female,31
2569-WGERO,Female,32
6840-RESVB,Male,33
2234-XADUH,Female,34
4801-JZAZL,Female,35
8361-LTMKD,Male,36
3186-AJIEK,Male,37
